,avenal-veterans-hall,s0,s1,s2,s3,s4,s5
2018-12-30 05:46:12-08:00,365.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:47:12-08:00,360.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:48:12-08:00,365.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:49:12-08:00,360.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:50:12-08:00,370.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:51:12-08:00,373.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:52:12-08:00,360.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:53:12-08:00,371.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:54:12-08:00,377.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:55:12-08:00,440.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:56:12-08:00,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:57:12-08:00,468.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:58:12-08:00,388.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 05:59:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:00:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:01:12-08:00,377.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:02:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:03:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:04:12-08:00,377.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:05:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:06:12-08:00,380.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:07:12-08:00,411.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:08:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:09:12-08:00,440.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:10:12-08:00,457.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:11:12-08:00,474.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:12:12-08:00,415.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:13:12-08:00,385.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:14:12-08:00,393.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:15:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:16:12-08:00,395.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:17:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:18:12-08:00,385.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:19:12-08:00,475.55555555555554,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:20:12-08:00,560.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:21:12-08:00,554.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:22:12-08:00,565.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:23:12-08:00,635.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:24:12-08:00,620.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:25:12-08:00,575.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:26:12-08:00,542.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:27:12-08:00,542.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:28:12-08:00,531.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:29:12-08:00,554.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:30:12-08:00,611.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:31:12-08:00,605.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:32:12-08:00,668.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:33:12-08:00,657.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:34:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:35:12-08:00,657.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:36:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:37:12-08:00,714.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:38:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:39:12-08:00,670.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:40:12-08:00,662.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:41:12-08:00,662.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:42:12-08:00,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:43:12-08:00,640.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:44:12-08:00,648.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:45:12-08:00,640.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:46:12-08:00,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:47:12-08:00,651.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:48:12-08:00,655.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:49:12-08:00,662.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:50:12-08:00,690.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:51:12-08:00,765.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:52:12-08:00,742.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:53:12-08:00,708.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:54:12-08:00,700.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:55:12-08:00,657.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:56:12-08:00,505.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:57:12-08:00,462.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:58:12-08:00,420.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 06:59:12-08:00,415.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:00:12-08:00,439.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:01:12-08:00,428.5714285714285,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:02:12-08:00,406.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:03:12-08:00,460.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:04:12-08:00,454.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:05:12-08:00,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:06:12-08:00,405.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:07:12-08:00,411.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:08:12-08:00,410.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:09:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:10:12-08:00,335.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:11:12-08:00,211.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:12:12-08:00,234.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:13:12-08:00,222.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:14:12-08:00,257.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:15:12-08:00,235.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:16:12-08:00,306.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:17:12-08:00,268.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:18:12-08:00,262.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:19:12-08:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:20:12-08:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:21:12-08:00,206.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:22:12-08:00,222.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:23:12-08:00,211.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:24:12-08:00,208.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:25:12-08:00,211.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:26:12-08:00,205.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:27:12-08:00,222.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:28:12-08:00,130.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:29:12-08:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:30:12-08:00,190.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:31:12-08:00,188.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:32:12-08:00,130.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:33:12-08:00,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:34:12-08:00,106.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:35:12-08:00,97.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:36:12-08:00,112.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:37:12-08:00,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:38:12-08:00,95.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:39:12-08:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:40:12-08:00,115.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:41:12-08:00,102.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:42:12-08:00,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:43:12-08:00,108.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:44:12-08:00,111.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:45:12-08:00,108.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:46:12-08:00,91.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:47:12-08:00,108.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:48:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:49:12-08:00,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:50:12-08:00,114.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:51:12-08:00,97.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:52:12-08:00,95.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:53:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:54:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:55:12-08:00,97.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:56:12-08:00,110.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:57:12-08:00,108.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:58:12-08:00,131.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 07:59:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:00:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:01:12-08:00,171.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:02:12-08:00,225.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:03:12-08:00,217.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:04:12-08:00,190.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:05:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:06:12-08:00,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:07:12-08:00,148.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:08:12-08:00,154.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:09:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:10:12-08:00,165.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:11:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:12:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:13:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:14:12-08:00,142.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:15:12-08:00,137.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:16:12-08:00,235.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:17:12-08:00,217.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:18:12-08:00,177.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:19:12-08:00,125.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:20:12-08:00,130.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:21:12-08:00,131.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:22:12-08:00,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:23:12-08:00,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:24:12-08:00,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:25:12-08:00,148.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:26:12-08:00,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:27:12-08:00,137.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:28:12-08:00,125.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:29:12-08:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:30:12-08:00,216.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:31:12-08:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:32:12-08:00,130.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:33:12-08:00,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:34:12-08:00,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:35:12-08:00,154.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:36:12-08:00,145.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:37:12-08:00,154.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:38:12-08:00,135.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:39:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:40:12-08:00,145.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:41:12-08:00,131.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:42:12-08:00,176.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:43:12-08:00,222.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:44:12-08:00,231.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:45:12-08:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:46:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:47:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:48:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:49:12-08:00,150.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:50:12-08:00,150.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:51:12-08:00,146.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:52:12-08:00,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:53:12-08:00,137.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:54:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:55:12-08:00,131.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:56:12-08:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:57:12-08:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:58:12-08:00,145.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 08:59:12-08:00,128.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:00:12-08:00,125.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:01:12-08:00,131.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:02:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:03:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:04:12-08:00,135.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:05:12-08:00,131.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:06:12-08:00,135.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:07:12-08:00,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:08:12-08:00,165.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:09:12-08:00,215.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:10:12-08:00,220.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:11:12-08:00,194.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:12:12-08:00,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:13:12-08:00,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:14:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:15:12-08:00,131.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:16:12-08:00,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:17:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:18:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:19:12-08:00,137.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:20:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:21:12-08:00,297.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:22:12-08:00,348.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:23:12-08:00,360.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:24:12-08:00,328.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:25:12-08:00,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:26:12-08:00,342.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:27:12-08:00,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:28:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:29:12-08:00,390.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:30:12-08:00,385.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:31:12-08:00,371.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:32:12-08:00,355.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:33:12-08:00,340.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:34:12-08:00,348.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:35:12-08:00,337.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:36:12-08:00,325.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:37:12-08:00,342.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:38:12-08:00,350.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:39:12-08:00,330.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:40:12-08:00,330.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:41:12-08:00,342.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:42:12-08:00,330.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:43:12-08:00,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:44:12-08:00,324.44444444444446,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:45:12-08:00,331.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:46:12-08:00,325.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:47:12-08:00,325.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:48:12-08:00,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:49:12-08:00,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:50:12-08:00,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:51:12-08:00,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:52:12-08:00,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:53:12-08:00,313.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:54:12-08:00,306.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:55:12-08:00,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:56:12-08:00,297.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:57:12-08:00,171.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:58:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 09:59:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:00:12-08:00,165.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:01:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:02:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:03:12-08:00,177.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:04:12-08:00,208.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:05:12-08:00,262.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:06:12-08:00,225.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:07:12-08:00,240.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:08:12-08:00,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:09:12-08:00,285.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:10:12-08:00,280.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:11:12-08:00,222.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:12:12-08:00,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:13:12-08:00,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:14:12-08:00,137.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:15:12-08:00,155.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:16:12-08:00,120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:17:12-08:00,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:18:12-08:00,140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:19:12-08:00,154.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:20:12-08:00,150.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:21:12-08:00,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:22:12-08:00,205.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:23:12-08:00,220.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:24:12-08:00,217.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:25:12-08:00,137.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:26:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:27:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:28:12-08:00,125.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:29:12-08:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:30:12-08:00,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:31:12-08:00,95.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:32:12-08:00,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:33:12-08:00,108.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:34:12-08:00,84.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:35:12-08:00,108.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:36:12-08:00,165.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:37:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:38:12-08:00,97.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:39:12-08:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:40:12-08:00,97.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:41:12-08:00,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:42:12-08:00,108.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 10:43:12-08:00,100.0,0.0,0.0,0.0,0.0,0.0,0.0
